,nv,id,ms,il,nj,pa,ca,ks,wi,nd,ar,tx,nh,fl,co,de,tn,mo,me,va,in,ok,mn,ri,la,ga,sd,mi,oh,nm,sc,vt,ia,ct,or,md,ny,wa,ma,az,nc,ut,ky,wy,mt,ak,ne,hi,al,dc,wv
2022-01-03,13163,0,17525,20866,21743,17390,32980,14855,4234,0,7585,59006,5082,51628,9443,9016,41464,27692,0,42185,31436,12023,6774,2100,31161,0,0,65591,56568,7437,0,0,5038,23678,9666,14494,199700,33069,31037,23113,65075,14754,22912,1005,796,763,1425,8932,0,9201,9164
2022-01-04,2902,3142,4840,24435,29614,24850,33029,0,9929,0,6286,52046,1148,59395,10088,2267,9230,0,1481,15456,8306,3914,16184,4141,9290,55849,0,0,20411,1636,35951,0,4642,10602,4522,10286,53276,6192,16621,7212,10276,4661,6616,746,935,896,5159,1592,24561,2006,2353
2022-01-05,3702,1441,6592,32225,37285,28018,5437,15322,13760,0,7178,47067,3176,67369,3018,1319,0,19880,1326,10728,12894,6280,4140,5868,10403,17371,6889,32870,19750,2513,7164,0,4268,10344,6195,12735,0,10700,27612,7749,20770,7247,9697,709,1103,1610,3533,2611,11075,0,2928
2022-01-06,2679,1764,7079,44074,32264,27364,345159,0,14457,7267,7427,44471,3879,76191,35979,2632,0,12948,1302,15840,15211,6438,6926,6918,14077,0,0,0,19442,3232,16821,9355,0,8823,7619,11778,162061,14944,24570,10679,24292,8913,9546,995,1162,1764,2872,4789,12626,2619,4669
2022-01-07,5265,1335,6774,42944,38461,32053,44548,16341,15561,0,7815,51937,2620,69902,7861,2907,0,12979,1328,18309,14735,9557,7829,5956,14802,0,0,46920,19563,4252,12996,0,11704,10076,10433,12945,82094,17091,26187,14888,28474,9469,10965,764,1143,1414,4393,3586,12972,0,4412
2022-01-08,0,0,0,29018,32700,33650,222975,0,22126,930,0,52329,0,77156,21661,0,0,0,1203,0,0,0,0,0,0,0,0,0,0,0,0,2871,0,0,0,17252,90132,0,0,0,0,0,0,0,0,1533,0,0,0,0,0
2022-01-09,0,0,0,29550,28514,24683,97788,0,5122,0,0,41176,0,48975,13210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9683,79777,0,0,0,0,0,0,0,0,571,0,0,0,0,0
2022-01-10,17950,1882,0,19219,23060,29060,76259,13557,6154,1437,16369,45720,9027,47699,5682,9833,0,28741,0,57703,37388,22512,10963,15026,29019,79645,0,49291,55441,9250,45974,0,11061,31405,18503,9693,54749,47609,60986,46291,71180,24147,16671,1662,1925,2416,7557,12657,27034,8166,8581
2022-01-11,5417,2319,22221,28150,25405,22245,64254,0,14811,1600,7347,53861,2533,71746,10663,2097,0,13574,1779,16681,11813,5507,29466,5411,12494,17630,0,0,19611,2932,8377,5314,7275,6751,7999,11033,48686,13158,17802,14160,17705,9813,9434,1235,1507,2062,3776,2929,8536,1308,2508
2022-01-12,6270,2820,0,34574,23275,31739,1019,22240,18609,2915,10281,73542,3241,55573,4356,3556,77519,13135,1377,19836,15013,10591,10704,4957,17592,13291,12628,35759,20093,6830,12178,2007,4965,7318,8743,10587,58770,17349,22184,18783,25445,10220,10970,989,1837,2177,5041,3512,11204,1216,4440
2022-01-13,7382,2338,16560,37071,23672,26795,274083,0,26209,2616,12465,71868,4135,59061,29596,4493,0,15596,1555,18942,16464,11227,11499,4844,14932,19025,0,0,19262,5611,18044,2317,0,9604,9786,9986,60374,16135,18721,18573,44833,12990,9051,1243,1768,1740,7220,3392,0,1525,5457
2022-01-14,6858,3266,9300,29639,23109,26610,151761,19414,25183,2095,9761,0,2390,48845,13852,3325,0,9904,1411,17219,15858,14402,11549,5805,14158,14788,0,43348,41455,5203,20300,0,14109,8783,8660,9880,49027,16134,12864,20257,35759,11128,13339,1474,2178,3859,0,3099,0,1544,5061
2022-01-15,0,0,0,31609,16859,23775,59848,0,18264,0,0,0,0,47228,8203,0,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,4357,0,0,0,7870,47870,0,0,0,0,0,0,0,0,1736,0,0,0,0,0
2022-01-16,0,0,0,21602,15445,33266,80190,0,15673,2239,0,252373,0,31442,11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51264,0,0,0,0,0,0,0,0,1154,2453,0,0,0,0
2022-01-17,0,1168,0,19594,9078,15744,92773,0,42585,1821,19369,68268,0,33044,8157,7948,0,20154,0,45738,36586,31607,0,11591,0,31305,0,0,95954,0,0,1530,11736,15844,0,6537,26772,0,0,58666,0,0,0,0,0,2128,10622,14555,59914,0,13053
2022-01-18,23728,3555,22456,20540,11122,13459,44865,0,19539,2914,3111,53953,14683,43156,10812,0,0,24256,538,10248,11832,10001,10642,3644,29125,10835,0,0,15077,21253,72445,1294,7764,4264,28024,3215,22312,64166,56489,23836,119101,39882,39357,4093,3910,2087,5499,6252,6728,3836,1949
2022-01-19,5185,4532,8460,26427,10914,18207,188786,39326,14760,3120,13441,56047,860,46092,10692,2373,112629,14242,1545,12480,16213,13406,44616,3273,56968,17205,13973,98927,20483,5728,11162,0,4795,4745,8527,4040,23375,13606,14647,20496,17374,12564,12366,1592,2059,2501,5315,3929,17106,480,3606
2022-01-20,6175,3463,8329,23244,12074,17457,71979,0,18127,3005,10160,46415,3274,38614,4100,1711,0,16599,1384,14803,16370,13939,11425,3617,14706,16677,0,0,21664,5967,12900,2923,0,4805,10018,8897,30631,16550,14384,17724,29580,11608,13351,1350,2043,2270,5252,5911,15986,488,5453
2022-01-21,6648,3704,7509,40679,11883,18955,51879,20806,12798,2662,8908,66246,3078,22375,15267,2179,0,14442,1367,17027,17682,13571,11805,2875,11317,13314,0,41242,19697,6047,16078,0,12658,4444,0,4736,28296,16057,13935,18035,0,11601,15864,1874,2003,3270,0,4473,16525,525,5335
2022-01-22,0,0,0,41042,8924,17623,70638,0,11374,2478,0,63017,0,8354,9060,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4849,27643,0,0,0,0,0,0,0,0,1203,0,0,0,0,0
2022-01-23,0,0,0,14010,9195,12333,85178,0,7478,562,0,58118,0,36099,3413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3236,0,0,0,3678,19186,0,0,0,0,0,0,0,0,1801,1194,0,0,0,0
2022-01-24,15838,4945,12711,9525,4844,9331,71962,14270,5387,0,11629,38924,7347,34737,8605,5345,0,24595,0,29581,35593,28961,12710,7018,18683,38931,0,44142,35383,14682,0,441,11551,12057,30310,2690,12259,51476,24512,65353,112822,21970,28767,2504,5001,3255,11360,9782,32268,1350,15134
2022-01-25,3612,3520,4909,13689,5722,10860,54051,0,7061,3419,10484,45056,860,37610,9851,957,0,9390,1575,10699,9731,8159,35491,1904,9104,11559,0,0,4163,3331,0,529,5945,3824,6902,2399,12484,0,7120,13972,13017,6600,15046,1588,2872,1982,3339,1904,0,189,2748
2022-01-26,4976,4087,6596,15686,7127,12748,22603,14163,8731,2355,5982,30734,1800,28113,5104,0,118639,10200,1524,11126,4961,13428,15565,1918,8719,13885,10995,35279,20752,4115,62740,1532,3507,2795,8191,2900,16519,54607,7918,18229,20286,7493,12554,1629,3090,2137,3615,2050,0,369,4003
2022-01-27,4764,3778,6535,14450,6724,16695,121038,0,9078,2146,5646,34796,2263,30606,7727,2406,0,10089,1526,11743,12205,8655,14617,1622,7573,17118,0,0,12108,5182,9934,913,0,3036,7858,3256,17305,0,8616,14293,28753,7033,12530,2039,2911,2986,2794,2380,0,371,5205
2022-01-28,4393,3653,5533,15439,10118,0,34699,12986,8288,2065,5441,38682,2429,2793,4148,1307,0,9106,1428,10741,17095,0,14548,0,7312,15885,0,31534,9440,5269,16732,0,0,2684,7431,1829,13592,36580,7181,15610,22631,6166,15706,1397,2834,1717,0,1907,0,338,4668
2022-01-29,0,0,0,9855,0,27113,44597,0,6207,1623,0,44150,0,0,4604,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387,12332,0,0,0,0,0,0,0,0,1321,0,0,0,0,0
2022-01-30,0,0,0,7320,0,7340,28044,0,4237,0,0,26235,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,0,0,0,1925,8781,0,0,0,0,0,0,0,0,1495,0,0,0,0,0
2022-01-31,8810,1627,9752,6642,9629,4894,16445,7846,2634,1072,8389,26529,4364,74026,2996,2074,0,15500,0,20047,19373,26233,12088,4208,10082,18153,0,23285,17993,9574,29903,365,16337,3330,13224,2270,5115,45245,12127,41238,46933,10272,19671,1979,3379,1638,6098,6114,0,0,7882
2022-02-01,2138,4744,4249,8644,3449,5685,42140,0,3852,1788,4235,35521,499,16889,6007,336,0,5109,1534,6055,5669,4588,21337,1062,4729,6869,0,0,6498,1765,4247,732,2886,1240,4947,1500,7119,0,2628,7566,8757,2845,8539,800,953,2116,0,1068,76151,1132,2151
2022-02-02,2132,2326,5940,9468,3993,7305,14068,8952,5582,1234,4018,25716,1336,17767,3235,463,0,9555,1340,6678,6914,4253,3910,995,4873,5536,6058,24545,8601,2602,5385,605,2323,1786,5150,1349,9342,15685,4973,8330,12335,3609,7373,1077,1422,1548,3239,1177,0,144,2988
2022-02-03,1939,2496,6416,8393,3909,7246,1801,0,5405,1345,4037,28145,1151,0,1079,806,94893,4454,1403,7139,6626,0,5448,0,5360,5711,0,0,5737,3150,5625,516,0,2445,5416,851,9418,0,4829,7794,14966,3482,8961,744,1051,1119,1098,1532,0,191,3291
2022-02-04,2104,2428,7839,10056,3023,7091,61425,4871,4067,1184,1334,21769,1458,23016,4731,595,0,0,1413,6500,4320,0,6610,0,7201,7061,0,12040,4004,2097,6657,0,0,1269,4954,1600,7759,12341,4195,9077,12385,2808,8352,716,4423,1925,0,1192,11196,259,2911
2022-02-05,0,0,0,5594,0,8434,51559,0,3491,892,0,20731,0,0,3416,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0
2022-02-06,0,0,0,3720,4785,2794,40503,0,2486,3,0,18058,0,67573,2350,0,0,0,0,0,0,7356,0,2065,0,0,0,0,0,0,0,788,4788,0,0,2351,12926,0,0,0,0,0,0,0,0,682,0,0,0,0,0
2022-02-07,2831,3337,16595,4674,1139,7855,11118,4027,1370,702,2688,14295,2880,19070,1645,1156,0,10028,0,12226,5054,3223,5826,1598,7307,9294,0,11103,7474,4667,14606,201,3453,2138,7907,772,3795,15013,6725,19038,24067,5504,12288,880,1891,795,2916,3027,5380,627,6518
2022-02-08,1706,2314,2065,5813,1904,0,8956,0,2308,973,2630,11753,387,12896,2513,202,0,3172,1391,4689,3147,1711,10395,581,2583,3240,0,0,4385,1401,2380,487,2269,1343,3236,738,4281,0,1792,3790,4648,1341,6615,437,1284,1054,684,533,4507,87,1495
2022-02-09,1574,2565,2322,4766,2329,0,1239,4454,3160,882,2102,12587,1296,10142,1257,399,71647,4643,1098,4738,0,0,3823,635,2423,3482,3108,10718,4271,1801,3950,411,1281,1048,3297,751,6041,8244,2794,5402,10513,2062,8017,0,1027,0,655,519,0,627,2266
2022-02-10,974,2368,1661,5445,3192,5568,22948,0,2903,815,1711,15598,1157,9790,312,499,0,6539,1115,4727,6443,0,4453,619,2717,3306,0,0,4176,1822,3198,392,0,1026,3140,1100,7442,0,2611,7379,8725,1935,6935,0,1180,1749,613,1195,6362,0,2416
2022-02-11,1026,1749,2212,5334,2578,4118,37590,3267,2429,0,1831,13254,1171,8824,0,443,0,4,1159,4275,2791,6366,4846,510,2993,2881,0,7983,3263,1124,0,0,2863,1189,2577,1672,4754,19570,2499,2782,7539,1791,4659,1422,1219,1039,0,707,2835,192,2121
2022-02-12,0,0,0,3172,1893,4818,13828,0,2033,0,0,12802,0,5224,6726,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22921,4232,0,0,0,0,0,0,0,0,334,0,0,0,0,0
2022-02-13,0,0,0,3063,1161,2407,12710,0,1321,0,0,8850,0,4200,1925,0,0,0,4033,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,718,3583,0,0,0,0,0,0,0,0,470,0,0,0,0,0
2022-02-14,0,2581,4719,2727,1074,1994,8914,1996,765,1460,3401,6358,0,5902,2599,738,0,7746,3990,8049,4063,2661,4330,950,3039,4773,0,6248,4834,3107,11479,162,2082,1524,4741,425,2348,62,3863,11366,14638,3128,7818,514,1222,356,1057,1770,4216,475,4029
2022-02-15,2318,2177,1253,2878,1572,2481,5246,0,1563,449,1550,10953,2892,6435,1342,133,0,1822,2945,2993,1469,1047,6433,254,1557,1844,0,0,2121,664,1177,378,1637,1284,1611,924,2317,0,1459,1740,2888,771,4024,240,913,267,226,294,2136,44,978
2022-02-16,724,2323,1062,3322,2494,2578,1113,2361,1802,426,1027,6700,457,6475,732,202,22257,2023,3556,3030,1430,1614,1460,329,1396,1913,1646,6304,2433,1072,1658,246,488,1828,1714,751,3274,0,1653,2177,6079,1392,5127,0,936,0,211,203,1975,120,1279
2022-02-17,323,2029,587,2541,2742,3718,0,0,1801,394,1092,8402,647,0,153,358,12752,1875,3784,3090,1468,0,1815,0,1872,1474,0,0,1999,989,2176,0,0,544,1845,0,3687,0,2326,2781,5583,1032,4835,0,902,0,446,650,2108,128,1478
2022-02-18,658,2214,1190,3195,2307,2902,12618,1483,1545,286,1260,10475,1510,8270,5442,278,0,955,3754,0,1514,1119,2223,399,1202,2327,0,5756,2129,975,2080,262,0,1263,1542,854,4847,0,1983,3054,4871,999,4346,0,1119,1061,0,485,1440,110,1126
2022-02-19,0,0,0,1873,0,4277,38724,0,1160,0,0,9043,0,5291,1083,0,0,0,4011,0,0,1101,0,269,0,0,0,0,0,0,0,0,1757,0,0,865,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,0,0,0,1444,2900,1393,6513,0,713,0,0,1884,0,3150,380,0,0,0,4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,2640,0,0,0,0,0,0,0,0,1114,182,0,0,0,0
2022-02-21,0,1141,0,1385,520,0,5591,997,465,402,2176,5018,0,3698,2095,491,0,0,430,0,2537,1547,0,572,2029,2704,0,0,3349,1540,0,640,1295,1291,0,752,1483,0,0,4784,9888,0,5882,0,0,352,266,911,2029,0,3105
2022-02-22,0,2355,1868,1542,1203,2600,10726,0,838,173,0,5858,0,3817,1576,77,0,3632,2609,0,916,1010,1992,0,1574,875,0,0,1369,315,6330,265,877,338,3372,341,1619,0,4118,0,1716,2068,3263,0,1636,386,441,150,639,369,575
2022-02-23,1339,2310,542,2733,1167,2791,3502,1161,1144,193,1674,4536,2004,3515,617,98,21708,1247,1519,12836,919,1383,3929,201,961,1417,1849,7306,1323,532,1023,210,21,540,1156,661,2456,4956,938,3974,3470,614,2666,1214,919,291,32,134,1232,48,708
2022-02-24,1031,2409,541,1941,299,1816,555,0,944,278,508,5860,1169,2942,305,822,0,1271,1123,0,966,1161,1010,254,941,1406,0,0,1321,620,1085,229,334,458,856,672,2704,0,1556,1801,3650,627,0,0,900,341,56,289,1225,100,1240
2022-02-25,1672,2051,577,2073,2879,1583,16888,1327,815,203,317,6604,859,2977,2170,130,0,1117,1205,3835,740,878,904,218,668,982,0,7487,1612,453,995,0,792,423,924,947,2320,3134,1329,1773,4887,425,4423,0,620,403,66,311,1257,112,913
2022-02-26,0,0,0,2499,1116,2590,2758,0,752,0,0,5061,0,1059,1015,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,13,0,0,0,0
2022-02-27,0,0,0,828,1274,915,5941,0,425,0,0,1079,0,1875,1053,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,381,3884,0,0,0,0,0,0,0,0,246,16028,0,0,0,0
2022-02-28,2379,2526,884,1152,757,596,3713,479,349,251,1760,2950,633,1970,829,284,0,1618,7,3432,1366,1482,1079,366,0,1738,0,2444,2636,651,2085,0,5224,1012,1668,744,1144,6492,1632,1638,6124,896,2671,360,782,161,887,716,1728,238,1752
2022-03-01,265,1574,228,1833,1116,1110,6182,0,597,154,641,4829,264,1772,1204,35,0,737,1182,0,538,920,2076,177,0,906,0,0,1051,686,271,364,438,170,720,405,1284,0,1209,0,1231,278,2757,0,652,395,5315,118,786,59,433
2022-03-02,410,1738,448,1627,1430,1252,2089,924,824,147,531,3584,182,2300,123,97,0,709,909,0,446,589,539,208,1469,932,591,3120,1171,430,379,178,511,253,674,471,2124,3023,907,3878,2243,461,2307,0,869,264,120,166,1259,0,498
2022-03-03,380,1442,370,1213,1278,1219,403,0,594,151,463,3935,185,1969,61,142,0,794,1034,0,510,1113,824,234,607,652,0,0,1196,388,524,201,0,589,680,398,2444,0,1067,0,2377,396,2242,0,850,236,186,314,762,0,656
2022-03-04,0,1565,222,1320,1432,1080,12297,513,580,120,452,3841,220,3011,3145,170,0,734,998,5849,563,0,796,180,332,819,0,2308,918,373,517,0,525,432,714,382,0,3222,900,0,2646,261,2039,0,2080,288,0,234,573,0,578
2022-03-05,0,0,0,1116,1042,1158,5322,0,558,0,0,4288,0,284,831,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4559,0,0,0,0,0,0,0,0,281,0,0,0,0,0
2022-03-06,0,0,0,825,660,631,1237,0,317,0,0,657,0,815,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,249,1566,0,0,0,0,0,0,0,0,79,1,0,0,0,0
2022-03-07,1044,1674,609,730,966,599,2144,388,235,159,1263,3227,438,1575,2111,260,0,1042,0,0,1444,1601,883,332,535,1213,0,1861,1653,683,996,47,421,2709,1058,517,1013,2086,1694,0,4230,543,2009,0,161,153,377,472,3710,0,1085
2022-03-08,371,824,149,1051,1194,966,4181,0,358,79,382,4989,98,1613,1260,42,0,875,565,0,356,0,1455,70,345,524,0,0,799,176,78,197,289,1191,352,277,1060,0,607,0,894,100,0,0,145,1063,118,63,631,0,292
2022-03-09,570,1052,0,1629,965,1219,1499,552,576,92,506,5191,124,1542,154,71,18076,566,184,0,467,1064,571,183,412,751,371,2165,829,341,304,111,102,330,437,383,1795,2462,775,6550,1830,198,0,0,128,182,117,154,536,0,377
2022-03-10,700,1028,0,1394,1378,1033,342,0,529,88,493,5528,126,1365,52,410,0,599,289,6149,382,0,592,184,174,690,0,0,868,390,366,186,0,291,418,346,1850,0,802,0,1786,186,0,777,126,158,37,0,632,0,376
2022-03-11,548,870,0,1826,1240,937,10531,303,505,82,636,7878,186,3017,1330,176,0,467,253,1272,293,527,557,167,142,563,0,1935,594,263,537,0,419,343,380,370,2107,3131,677,0,1838,244,0,58,51,317,1,0,545,0,469
2022-03-12,0,0,0,1097,714,901,1046,0,368,0,0,3448,0,0,1114,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,0,0,0,0,141,0,0,0,0,0
2022-03-13,0,0,0,520,468,447,3556,0,275,0,0,1277,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,258,0,0,0,204,1770,0,0,0,0,0,0,0,0,94,0,0,0,0,0
2022-03-14,711,1172,0,693,430,247,2326,95,59,105,1157,859,326,811,1204,202,0,1055,0,1681,602,757,475,390,537,843,0,1548,0,367,0,83,239,809,598,404,902,2718,0,0,3141,353,9532,0,133,189,108,0,511,0,664
2022-03-15,0,825,0,1544,729,943,4469,0,464,53,363,3024,39,1273,395,61,0,587,354,1294,323,0,471,208,229,744,0,0,0,94,612,246,248,305,401,332,2753,0,0,0,642,94,0,0,101,220,156,0,217,0,189
2022-03-16,0,855,0,1025,1683,788,1117,226,521,56,356,2776,142,1544,232,60,0,510,306,0,329,1557,868,213,190,872,247,2094,0,193,0,174,69,317,299,376,0,2315,0,5153,1521,183,0,0,73,162,78,1092,438,0,232
2022-03-17,0,592,0,1157,1083,1320,263,0,542,52,439,4930,107,1362,84,81,3116,461,284,0,326,0,424,203,184,630,0,0,2195,208,0,159,0,404,300,430,0,0,0,0,1217,173,0,0,88,242,11,0,527,0,222
2022-03-18,0,563,0,1377,1523,876,0,172,425,0,665,3130,142,0,0,85,0,679,300,0,529,0,506,0,205,900,0,3009,0,145,0,0,0,336,238,0,6484,2276,0,0,1751,120,0,0,69,0,0,0,494,0,227
2022-03-19,15701,0,0,1173,869,691,15419,0,345,0,0,1556,0,2240,4641,0,0,0,159,0,0,638,0,184,0,0,0,0,0,0,0,0,217,0,0,358,2642,0,4459,0,0,0,0,0,0,280,1,0,0,0,0
2022-03-20,0,0,0,517,513,362,5845,0,257,0,0,2422,0,603,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,204,2013,0,0,0,0,0,0,0,0,113,0,0,0,0,0
2022-03-21,0,672,0,743,552,368,1809,115,168,0,2076,804,367,846,1038,224,0,653,0,0,375,530,419,309,248,611,0,1716,0,341,0,80,256,603,531,357,1099,1622,1693,0,2508,343,8639,0,78,262,28,0,375,0,339
2022-03-22,0,425,0,1435,859,545,1865,0,397,0,573,5253,77,1993,332,0,0,582,272,0,218,0,1024,185,147,352,0,0,0,116,1376,219,178,461,263,246,1497,0,773,0,819,109,0,0,75,300,0,0,200,0,90
2022-03-23,1148,274,0,1131,1104,574,1250,265,441,0,250,12382,149,1639,164,66,0,392,191,0,306,751,270,201,163,366,205,2042,0,230,0,144,79,396,296,362,0,1934,1074,4566,1602,119,0,0,53,187,0,827,185,0,145
2022-03-24,0,170,0,1753,1551,958,206,0,448,0,262,6107,153,1415,63,200,2006,585,254,0,255,0,461,210,120,626,0,0,3668,202,0,174,0,439,278,0,7325,0,1086,0,1287,152,0,0,45,232,1,0,398,0,128
2022-03-25,0,70,0,1324,1176,726,6217,102,446,0,0,4290,90,3015,3572,182,0,480,238,0,225,624,483,159,170,501,0,1891,0,146,0,0,230,429,184,792,3327,2448,1109,0,1222,131,0,0,41,0,0,0,164,0,119
2022-03-26,0,0,0,1141,909,660,2858,0,369,0,0,5141,0,0,2574,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0
2022-03-27,0,0,0,615,941,403,4022,0,259,0,0,425,0,238,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,225,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0
2022-03-28,0,116,0,758,643,279,1037,150,203,0,352,459,404,1477,142,220,0,851,0,10235,435,736,464,413,198,926,0,1448,0,315,0,89,169,1014,382,489,7905,2024,2430,0,2294,255,5530,0,57,133,647,0,2024,0,229
2022-03-29,0,126,2259,1573,1007,593,1958,0,468,0,153,5204,72,1342,221,48,0,426,454,867,250,0,970,139,84,438,0,0,0,87,1025,219,39,365,333,287,2400,0,882,0,624,98,0,1951,55,216,0,0,284,0,94
2022-03-30,1158,138,0,1314,1369,560,1262,232,583,0,92,2497,130,2371,67,0,1648,607,291,798,0,592,347,206,129,9348,154,1985,0,134,0,174,0,458,373,421,3243,1521,1252,10142,1066,133,0,0,34,257,0,1187,253,0,128
2022-03-31,0,73,0,1571,1468,872,246,0,546,0,101,5876,158,1600,3881,194,0,585,206,804,0,0,499,245,165,2796,0,0,3103,116,0,161,0,742,314,438,4493,0,1472,0,1076,140,0,0,12,146,0,0,258,0,88
2022-04-01,0,208,0,1394,1517,821,7089,193,525,0,108,2634,137,1635,2262,99,0,0,256,859,0,591,539,242,91,695,0,1985,0,93,0,0,546,501,363,465,3882,1492,1442,0,1144,0,0,55,66,406,1,0,141,0,95
2022-04-02,0,0,0,1335,1493,653,1931,0,394,0,0,3163,0,1133,335,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,0,0,0,0,0,0,0,0,115,0,0,0,0,0
2022-04-03,0,0,0,915,0,0,739,0,227,0,0,1071,0,974,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,3683,0,0,0,0,0,0,0,0,74,0,0,0,0,0
2022-04-04,0,213,939,747,1828,863,4767,0,247,0,130,1077,332,1472,2060,231,0,0,0,1673,0,862,467,507,249,860,0,0,0,519,0,149,127,1268,0,874,2553,2160,2888,0,2050,0,3948,0,58,105,122,0,424,2263,0
2022-04-05,0,76,0,1797,1610,797,3076,0,552,0,97,2399,124,2176,457,47,0,0,451,1027,0,0,1087,274,246,285,0,0,0,87,1566,220,218,432,0,527,0,5974,1116,0,575,0,0,97,48,184,69,0,237,717,264
2022-04-06,1208,24,0,2187,1863,859,1813,0,789,0,109,2605,134,1751,351,95,0,0,276,932,0,0,359,357,217,365,137,3759,0,148,0,213,82,478,0,491,0,0,1296,6840,876,0,0,0,69,0,61,1194,219,0,107
2022-04-07,0,61,0,1569,2109,1163,361,0,712,0,97,4022,204,2138,2374,172,1464,0,233,0,0,0,615,342,131,366,0,0,3828,115,0,249,0,749,1737,644,0,0,1760,0,0,699,0,0,30,0,67,0,210,0,87
2022-04-08,0,53,0,2312,2018,1178,0,702,1516,0,112,2582,283,3040,342,0,0,0,263,0,0,832,608,371,123,349,0,0,0,121,0,0,246,691,435,671,18657,2661,1637,0,0,0,0,17,23,0,1,0,172,0,92
2022-04-09,0,0,0,1808,1629,1057,0,0,573,0,0,2835,0,567,2410,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0
2022-04-10,0,0,0,1210,1811,518,14394,0,488,0,0,1004,0,1449,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
2022-04-11,0,120,0,1474,1119,484,775,0,336,0,121,1333,610,2174,188,338,0,0,0,4833,0,362,673,763,194,972,0,0,0,321,0,163,304,1836,825,1441,15339,0,4000,0,0,0,3117,0,70,134,205,0,361,1336,128
2022-04-12,0,107,0,1745,1982,1272,392,0,704,0,87,2413,138,2565,593,73,0,0,452,1203,0,0,1334,401,198,364,0,0,0,80,891,310,268,631,475,456,3666,0,1712,0,0,0,0,0,60,167,84,0,214,221,76
2022-04-13,1140,43,859,2068,2272,1232,6167,0,697,718,126,3254,290,2876,3462,151,1735,0,605,1115,0,0,682,364,275,479,124,7725,0,168,0,346,84,691,534,775,0,4695,1969,2778,5233,0,0,0,43,0,85,1327,156,0,25
2022-04-14,0,100,0,3342,2730,1641,395,0,976,0,87,3018,326,2883,460,226,0,0,356,1196,0,0,852,454,504,379,0,0,4808,171,0,274,0,407,604,786,13765,0,2962,0,0,740,0,0,35,0,61,0,188,612,130
2022-04-15,0,33,0,2417,2376,1648,0,1245,961,273,74,2997,292,2783,490,245,0,0,519,1538,0,1234,872,408,0,582,0,0,0,152,0,0,404,1193,461,864,6737,2794,2470,0,0,0,0,0,57,0,1,0,220,0,117
2022-04-16,0,0,0,2988,2163,1336,0,0,723,0,0,1843,0,2205,1619,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,0,0,0,1478,1649,732,14566,0,589,0,0,948,0,1805,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0
2022-04-18,0,127,473,1304,996,692,193,0,362,0,137,1017,782,3110,228,435,0,0,0,2620,0,572,928,844,543,0,0,0,0,455,0,151,335,1960,1514,1874,16859,3315,0,0,0,0,3257,0,90,133,235,0,968,0,303
